	shannon	observed_otus
KO6	6.25626574632	267.0
WT8	5.14101232506	229.0
KO2	6.15137162001	270.0
KO5	6.13559201139	270.0
OE2	5.64926668912	234.0
WT1	5.41957421013	239.0
WT2	5.99352462882	262.0
WT4	5.91768635765	264.0
KO7	5.97950920158	252.0
KO3	4.85764733079	222.0
WT6	5.74579318272	244.0
OE4	5.74824991642	246.0
KO9	6.06278362836	261.0
WT3	6.02819045128	262.0
KO1	5.85845670773	262.0
KO4	5.95829283028	246.0
WT5	5.65057890892	240.0
KO8	5.78225928616	235.0
OE6	5.72321925344	235.0
OE5	5.80997169166	225.0
WT7	5.9643069684	259.0
OE7	5.72192885538	234.0
WT9	5.54799023951	240.0
OE1	5.86611355559	231.0
OE8	5.91584572521	238.0
OE9	5.84680313483	233.0
OE3	5.52145169822	221.0
