	shannon	observed_otus
KO6	6.32050707734	278.0
WT8	5.10287491797	215.0
KO2	6.10835565864	279.0
KO5	6.04999715831	270.0
OE2	5.68745648016	250.0
WT1	5.37265435008	261.0
WT2	5.92357639984	279.0
WT4	5.93174050469	275.0
KO7	5.91425694008	266.0
KO3	4.72328079152	223.0
WT6	5.78746915392	261.0
KO9	6.03931949465	270.0
WT3	5.99929582672	269.0
KO1	5.817873147	258.0
KO4	5.93968922303	266.0
WT5	5.55373943413	243.0
KO8	5.90677835516	268.0
OE6	5.72667394225	230.0
OE5	5.83599321758	251.0
WT7	6.04721234741	272.0
OE7	5.65875179422	231.0
WT9	5.43619044677	246.0
OE1	5.83967169641	232.0
OE8	5.91127869606	245.0
OE9	5.821347536	241.0
