	shannon	observed_otus
KO6	6.30464553454	305.0
WT8	5.07112437021	227.0
KO2	6.17921475938	306.0
KO5	6.05678561705	274.0
OE2	5.70146638878	253.0
WT1	5.33756548164	253.0
WT2	5.99605627103	298.0
WT4	5.95703342681	292.0
KO7	5.95430442876	274.0
KO3	4.83813276142	241.0
WT6	5.79116654992	266.0
KO9	6.02395530432	274.0
WT3	5.98176165415	279.0
KO1	5.8123106703	272.0
KO4	5.9861231803	275.0
WT5	5.67418854091	254.0
KO8	5.87305830336	256.0
OE6	5.6095845264	229.0
OE5	5.82052937114	255.0
WT7	6.15092715656	286.0
OE7	5.68425005776	238.0
WT9	5.41282044174	243.0
OE1	5.89521053331	256.0
OE8	5.90777769398	250.0
OE9	5.83946489354	248.0
