	shannon	observed_otus
KO6	6.15813581843	219.0
WT8	5.04582015909	177.0
KO2	6.13681686268	241.0
KO5	5.8812568948	205.0
OE2	5.59926287795	195.0
WT1	5.38192420534	211.0
WT2	5.77018851698	218.0
WT4	5.79919165381	214.0
KO7	5.90464859812	211.0
KO3	4.80887254861	181.0
WT6	5.72119696967	197.0
OE4	5.72297609767	201.0
KO9	5.91362165578	212.0
WT3	5.90075848951	215.0
KO1	5.64468080295	191.0
KO4	5.84997960137	197.0
WT5	5.58141379317	196.0
KO8	5.74072674676	193.0
OE6	5.67608942077	179.0
OE5	5.79005364837	186.0
WT7	6.00978347606	214.0
OE7	5.74001981755	199.0
WT9	5.39916933616	185.0
OE1	5.76434807905	186.0
OE8	5.83783625458	184.0
OE9	5.7526599112	183.0
OE3	5.46715832234	176.0
