	shannon	observed_otus
KO6	6.33819296508	301.0
WT8	5.0477257921	236.0
KO2	6.14962928943	290.0
KO5	6.12456359746	282.0
OE2	5.68817815077	255.0
WT1	5.27150812868	244.0
WT2	5.96595344201	310.0
WT4	6.03737530061	289.0
KO7	5.98621164596	278.0
KO3	4.95362785236	237.0
WT6	5.80696292283	277.0
KO9	6.03172035909	281.0
WT3	5.9936912089	276.0
KO1	5.79565341464	262.0
KO4	5.91341774025	276.0
WT5	5.55764854872	252.0
KO8	5.83917828755	262.0
OE6	5.73802798121	242.0
OE5	5.80655919978	247.0
WT7	6.00234885596	266.0
OE7	5.7095383354	246.0
WT9	5.47745949364	256.0
OE1	5.85025081172	248.0
OE8	5.91334871899	247.0
OE9	5.80243106926	236.0
