	shannon	observed_otus
KO6	6.26752031044	240.0
WT8	4.98670129031	185.0
KO2	6.08823833355	227.0
KO5	5.99669636526	225.0
OE2	5.74081931868	210.0
WT1	5.37690848599	207.0
WT2	5.74105774276	224.0
WT4	5.87297314941	238.0
KO7	5.89882325505	217.0
KO3	4.74937950343	178.0
WT6	5.71580836641	204.0
OE4	5.65379305931	206.0
KO9	5.88488108936	213.0
WT3	6.06596089401	235.0
KO1	5.93014790866	219.0
KO4	5.92198171715	225.0
WT5	5.46852161952	192.0
KO8	5.82430498624	217.0
OE6	5.58880022197	178.0
OE5	5.78828746849	200.0
WT7	6.11737209154	225.0
OE7	5.64308281378	196.0
WT9	5.56415221834	216.0
OE1	5.80529767634	197.0
OE8	5.85363921994	210.0
OE9	5.74826156943	200.0
OE3	5.49751299234	185.0
