	shannon	observed_otus
KO6	6.0231574101	109.0
WT8	4.57960892828	73.0
KO2	5.85738725008	103.0
KO5	5.50008807457	91.0
OE2	5.39356532818	87.0
WT1	5.28140180981	98.0
WT2	5.21811983579	91.0
WT4	5.44300462188	93.0
KO7	5.53409227312	89.0
KO3	4.59393410692	77.0
WT6	5.2738787818	85.0
OE4	5.42919067607	90.0
KO9	5.64401983941	100.0
WT3	5.56217337624	99.0
KO1	5.51358157564	92.0
KO4	5.4778449965	95.0
WT5	5.08979010789	86.0
KO8	5.58195716164	93.0
OE6	5.16363494487	78.0
OE5	5.47439078584	90.0
WT7	5.35681227056	86.0
OE7	5.24267291061	81.0
WT9	5.11920843745	87.0
OE1	5.22263378288	80.0
OE8	5.81875041056	107.0
OE9	5.50731673137	90.0
OE3	5.14398635948	81.0
