	shannon	observed_otus
KO6	6.277743564	269.0
WT8	4.99545965722	206.0
KO2	6.14823157411	258.0
KO5	5.98359203698	244.0
OE2	5.72091133855	235.0
WT1	5.44439931083	244.0
WT2	5.90030991916	262.0
WT4	5.93112367765	263.0
KO7	5.95228255838	243.0
KO3	4.78907488211	202.0
WT6	5.73504809971	232.0
OE4	5.72498731588	229.0
KO9	6.01690240055	247.0
WT3	6.00420145658	254.0
KO1	5.82093557446	239.0
KO4	5.93678669616	255.0
WT5	5.54706438383	221.0
KO8	5.84797862734	231.0
OE6	5.62604795874	209.0
OE5	5.84022277516	227.0
WT7	6.05577691805	250.0
OE7	5.73424730481	224.0
WT9	5.52471201635	226.0
OE1	5.83676596122	216.0
OE8	5.934060249	228.0
OE9	5.8292685465	219.0
OE3	5.49587739637	209.0
