	shannon	observed_otus
KO6	5.97427716264	126.0
WT8	4.91285905179	91.0
KO2	5.61015655033	113.0
KO5	5.79185038428	120.0
OE2	5.4094994127	108.0
WT1	4.99512268113	100.0
WT2	5.4106180036	118.0
WT4	5.79807999327	120.0
KO7	5.40057840132	108.0
KO3	4.6064529705	89.0
WT6	5.41388854719	98.0
OE4	5.30045818441	98.0
KO9	5.55516747509	105.0
WT3	5.53992394089	112.0
KO1	5.46363017631	106.0
KO4	5.5496472192	108.0
WT5	5.41384308253	105.0
KO8	5.67840459987	114.0
OE6	5.23122641398	95.0
OE5	5.59286874278	106.0
WT7	5.76033220938	112.0
OE7	5.44250075014	103.0
WT9	5.17968907621	100.0
OE1	5.52836100171	103.0
OE8	5.48608858712	103.0
OE9	5.40751556055	97.0
OE3	5.13925425934	92.0
