	shannon	observed_otus
KO6	5.20233385022	50.0
WT8	4.59117754953	45.0
KO2	5.15965978553	52.0
KO5	5.12821790735	51.0
OE2	4.68063978387	43.0
WT1	4.72162884521	45.0
WT2	4.57009937959	44.0
WT4	5.20662844565	54.0
KO7	4.96217372591	47.0
KO3	4.45273080793	41.0
WT6	4.8549467503	44.0
OE4	4.87670692842	46.0
KO9	4.88581900567	43.0
WT3	4.71663580672	44.0
KO1	4.66798868228	42.0
KO4	4.82237658707	41.0
WT5	4.78794179912	46.0
KO8	4.68194129975	43.0
OE6	4.82356338078	43.0
OE5	4.95802546159	49.0
WT7	5.1315306956	50.0
OE7	4.55639128442	40.0
WT9	4.35601615655	36.0
OE1	4.65462485089	43.0
OE8	4.66314313215	42.0
OE9	5.13717328477	48.0
OE3	4.51728512238	41.0
