	shannon	observed_otus
KO6	6.28395410898	226.0
WT8	5.02225400913	164.0
KO2	6.09727117036	219.0
KO5	5.95685242811	215.0
OE2	5.57016412963	184.0
WT1	5.2763784736	186.0
WT2	5.93302605155	219.0
WT4	5.72435822991	204.0
KO7	5.83605707299	202.0
KO3	4.84020762194	185.0
WT6	5.6959238478	185.0
OE4	5.65415282792	173.0
KO9	5.92205668602	201.0
WT3	5.85306461399	199.0
KO1	5.8231398019	200.0
KO4	5.8698832163	201.0
WT5	5.36950902917	166.0
KO8	5.70360189803	190.0
OE6	5.5828651136	183.0
OE5	5.67209759286	181.0
WT7	6.04736253472	211.0
OE7	5.56860216884	177.0
WT9	5.54049206589	188.0
OE1	5.70305220951	181.0
OE8	5.80528304754	182.0
OE9	5.7873480921	190.0
OE3	5.39570654486	164.0
