	shannon	observed_otus
KO6	6.37646328561	258.0
WT8	5.02020659181	196.0
KO2	6.07715230882	239.0
KO5	5.91207619696	223.0
OE2	5.73660838688	221.0
WT1	5.25499266517	207.0
WT2	5.90520740663	243.0
WT4	5.90798711825	246.0
KO7	5.87547273826	230.0
KO3	4.79442530752	193.0
WT6	5.62413295285	214.0
OE4	5.72528974308	219.0
KO9	6.02014472422	232.0
WT3	5.92250344001	237.0
KO1	5.7332097475	233.0
KO4	5.93166658432	237.0
WT5	5.50376892772	199.0
KO8	5.88117654045	215.0
OE6	5.65404441278	210.0
OE5	5.77424627282	213.0
WT7	6.08580520326	233.0
OE7	5.62829493027	207.0
WT9	5.47037755428	209.0
OE1	5.84918728907	205.0
OE8	5.81044914546	199.0
OE9	5.80825297601	209.0
OE3	5.48099043884	204.0
