	shannon	observed_otus
KO6	6.24349555163	294.0
WT8	5.11425961365	239.0
KO2	6.16764360559	304.0
KO5	6.07143040132	281.0
OE2	5.7177629089	247.0
WT1	5.33446680229	256.0
WT2	5.99412320215	286.0
WT4	5.98894645811	288.0
KO7	5.96546859021	269.0
KO3	4.88807607278	228.0
WT6	5.73159915281	267.0
KO9	6.06133133347	268.0
WT3	5.99934968256	283.0
KO1	5.8263695324	266.0
KO4	5.89513473461	259.0
WT5	5.62925790155	259.0
KO8	5.84343359443	242.0
OE6	5.72730415339	241.0
OE5	5.81522045064	250.0
WT7	6.09335144732	276.0
OE7	5.71377152482	244.0
WT9	5.49732241809	260.0
OE1	5.83593855615	246.0
OE8	5.87981346698	238.0
OE9	5.86147391913	249.0
