	shannon	observed_otus
KO6	6.20426548035	238.0
WT8	5.08795445082	191.0
KO2	6.05282803243	224.0
KO5	6.12237294201	252.0
OE2	5.64208639147	208.0
WT1	5.39373754413	209.0
WT2	5.96722123078	241.0
WT4	5.86740735571	229.0
KO7	5.96751671804	227.0
KO3	4.84476297473	194.0
WT6	5.81110203551	221.0
OE4	5.67690580304	216.0
KO9	5.92714999885	226.0
WT3	5.91979837419	218.0
KO1	5.77713544113	214.0
KO4	5.89200902035	241.0
WT5	5.66338269676	216.0
KO8	5.85997215234	226.0
OE6	5.63849212798	200.0
OE5	5.76705517693	205.0
WT7	5.97722480382	218.0
OE7	5.61656836902	194.0
WT9	5.42215941522	207.0
OE1	5.85376401877	207.0
OE8	5.82744055416	207.0
OE9	5.76017325284	191.0
OE3	5.48438395027	199.0
