	shannon	observed_otus
KO6	6.05465565392	181.0
WT8	4.84211548883	132.0
KO2	6.01591344345	192.0
KO5	5.89655508137	176.0
OE2	5.7172985374	164.0
WT1	5.27755625404	160.0
WT2	5.55537365795	167.0
WT4	5.72596015685	173.0
KO7	5.76654935698	167.0
KO3	4.66890423671	136.0
WT6	5.60938157942	156.0
OE4	5.61057812622	151.0
KO9	5.89811970515	173.0
WT3	5.76603349063	167.0
KO1	5.5350063388	160.0
KO4	5.79772912085	164.0
WT5	5.60000509663	161.0
KO8	5.69857923135	161.0
OE6	5.74699228306	153.0
OE5	5.61128444334	161.0
WT7	5.88228118895	170.0
OE7	5.45179550818	148.0
WT9	5.28303345185	150.0
OE1	5.69658193527	155.0
OE8	5.80514653137	157.0
OE9	5.70931737105	158.0
OE3	5.32089790143	151.0
