	shannon	observed_otus
KO6	6.21525973321	184.0
WT8	5.13525166013	145.0
KO2	6.07576272316	183.0
KO5	5.84530771517	170.0
OE2	5.49724417749	146.0
WT1	5.22959055408	153.0
WT2	5.89334522012	172.0
WT4	5.89266327047	182.0
KO7	5.74937971426	160.0
KO3	4.48966480689	128.0
WT6	5.62863588432	167.0
OE4	5.65639226296	158.0
KO9	5.98867192643	186.0
WT3	5.76917214317	168.0
KO1	5.67386986683	170.0
KO4	5.82368057137	169.0
WT5	5.39799887856	149.0
KO8	5.78585714239	151.0
OE6	5.67377364738	157.0
OE5	5.70020410736	165.0
WT7	5.79082784512	160.0
OE7	5.56819867083	149.0
WT9	5.36653002322	162.0
OE1	5.69217230274	142.0
OE8	5.72461752954	165.0
OE9	5.6968760795	155.0
OE3	5.44257048073	148.0
