	shannon	observed_otus
KO6	6.21522116907	260.0
WT8	5.00359622775	210.0
KO2	6.18831479551	262.0
KO5	6.04458116705	250.0
OE2	5.69078532619	236.0
WT1	5.36175465736	243.0
WT2	5.89760989778	266.0
WT4	6.00880044007	269.0
KO7	5.93222075025	243.0
KO3	4.82077626795	212.0
WT6	5.70409953585	223.0
OE4	5.70332949442	228.0
KO9	5.98312431369	245.0
WT3	5.9478951709	253.0
KO1	5.72795392255	225.0
KO4	5.92590480097	246.0
WT5	5.64475936321	236.0
KO8	5.94467835675	248.0
OE6	5.70696911799	219.0
OE5	5.7455983493	219.0
WT7	6.11605395901	255.0
OE7	5.59656134603	221.0
WT9	5.49428854435	237.0
OE1	5.83576260427	229.0
OE8	5.86136380023	222.0
OE9	5.86382767079	221.0
OE3	5.50422392579	214.0
