	shannon	observed_otus
KO6	6.09942898097	162.0
WT8	4.79666058371	120.0
KO2	5.92443944854	165.0
KO5	5.86859756781	163.0
OE2	5.64426427983	140.0
WT1	5.21082015841	144.0
WT2	5.51785013884	150.0
WT4	5.85782689599	172.0
KO7	5.74751631556	143.0
KO3	4.4234144983	98.0
WT6	5.59796095981	142.0
OE4	5.55546840012	130.0
KO9	5.89895134682	155.0
WT3	5.96707805464	165.0
KO1	5.68342071742	148.0
KO4	5.86029142835	155.0
WT5	5.53519004462	146.0
KO8	5.77947175448	145.0
OE6	5.60486432508	132.0
OE5	5.61570500005	143.0
WT7	5.94427410736	154.0
OE7	5.52958574896	126.0
WT9	5.29652748479	138.0
OE1	5.62728642056	133.0
OE8	5.67369069075	136.0
OE9	5.39372937124	126.0
OE3	5.29329192667	118.0
