	shannon	observed_otus
KO6	6.02307963618	160.0
WT8	5.02179325366	133.0
KO2	5.93960725391	164.0
KO5	6.09582894792	175.0
OE2	5.59783232516	142.0
WT1	5.09515900197	152.0
WT2	5.68443760089	160.0
WT4	5.8517291646	166.0
KO7	5.82991048305	161.0
KO3	4.46158619438	125.0
WT6	5.48573274262	149.0
OE4	5.59492192655	150.0
KO9	5.8613659649	154.0
WT3	5.87657233598	170.0
KO1	5.59959906583	150.0
KO4	5.82147392357	171.0
WT5	5.41750479384	148.0
KO8	5.66959725007	145.0
OE6	5.5107867211	137.0
OE5	5.58832472802	148.0
WT7	5.82633154355	157.0
OE7	5.5038441108	140.0
WT9	5.15575558328	138.0
OE1	5.79133140484	151.0
OE8	5.74507213715	152.0
OE9	5.64119070785	143.0
OE3	5.36417220058	139.0
