	shannon	observed_otus
KO6	6.32888595739	270.0
WT8	4.95616293914	184.0
KO2	6.01076217654	266.0
KO5	6.03209190829	265.0
OE2	5.65185256575	228.0
WT1	5.36334961739	224.0
WT2	5.92194203839	256.0
WT4	5.91317775944	255.0
KO7	5.88865041764	229.0
KO3	4.83005810128	204.0
WT6	5.79005302528	238.0
OE4	5.72058099896	229.0
KO9	5.97575549514	250.0
WT3	6.02019363502	253.0
KO1	5.83304436845	258.0
KO4	5.9512947909	240.0
WT5	5.61241912154	237.0
KO8	5.84580877763	233.0
OE6	5.57143859162	206.0
OE5	5.78485221359	227.0
WT7	6.1374692159	250.0
OE7	5.6443294744	212.0
WT9	5.52010225461	239.0
OE1	5.83726043313	224.0
OE8	5.90672034598	230.0
OE9	5.86571307186	226.0
OE3	5.47323037302	206.0
