	shannon	observed_otus
KO6	6.29308355532	222.0
WT8	4.9573309442	157.0
KO2	6.06680697593	227.0
KO5	6.02168995535	214.0
OE2	5.545967256	187.0
WT1	5.25909805909	193.0
WT2	6.00647183599	223.0
WT4	5.90152305416	227.0
KO7	5.76745006842	188.0
KO3	4.7033609539	176.0
WT6	5.76608682887	204.0
OE4	5.70392465344	197.0
KO9	5.93302594352	199.0
WT3	5.90612062625	201.0
KO1	5.65743864286	195.0
KO4	5.86655729727	202.0
WT5	5.58682191046	190.0
KO8	5.8783053216	210.0
OE6	5.6586143098	180.0
OE5	5.8074913807	197.0
WT7	5.99172981542	208.0
OE7	5.61624477024	184.0
WT9	5.50941657097	203.0
OE1	5.72837311329	182.0
OE8	5.80481654427	186.0
OE9	5.75010960391	195.0
OE3	5.4608549434	183.0
