	shannon	observed_otus
KO6	6.28591184649	270.0
WT8	4.93051926796	204.0
KO2	6.15919499786	283.0
KO5	6.09985376151	273.0
OE2	5.73581438542	246.0
WT1	5.39863563336	249.0
WT2	5.82983100937	254.0
WT4	6.02912811397	289.0
KO7	5.9220383236	250.0
KO3	4.83351537473	199.0
WT6	5.85318417984	253.0
OE4	5.7290818351	243.0
KO9	6.04900014019	261.0
WT3	6.01499552101	263.0
KO1	5.77854150102	249.0
KO4	5.86308358539	253.0
WT5	5.54309289127	231.0
KO8	5.85474010995	237.0
OE6	5.70499381183	224.0
OE5	5.83373584532	226.0
WT7	6.04540034384	254.0
OE7	5.68945456687	221.0
WT9	5.47122956402	241.0
OE1	5.78511329608	228.0
OE8	5.91904483264	230.0
OE9	5.80773172115	229.0
OE3	5.50591970864	221.0
