	shannon	observed_otus
KO6	6.19186885895	208.0
WT8	4.885405945	159.0
KO2	6.02530159406	199.0
KO5	5.83619083625	188.0
OE2	5.6995727733	193.0
WT1	5.27213363417	184.0
WT2	5.7944459726	200.0
WT4	5.93207379606	213.0
KO7	5.81146987186	190.0
KO3	4.71481011213	157.0
WT6	5.63660722692	174.0
OE4	5.67830164457	193.0
KO9	5.95865810462	198.0
WT3	5.93993151748	193.0
KO1	5.74855844769	197.0
KO4	5.76104196124	180.0
WT5	5.46827049444	173.0
KO8	5.74091149811	183.0
OE6	5.55580377113	170.0
OE5	5.72325642424	170.0
WT7	6.1298529873	201.0
OE7	5.48418424169	163.0
WT9	5.45776156204	179.0
OE1	5.77143887002	180.0
OE8	5.9465844836	185.0
OE9	5.71170367701	171.0
OE3	5.49730944957	172.0
