	shannon	observed_otus
KO6	5.40188797079	54.0
WT8	4.33422722515	41.0
KO2	5.09763446142	52.0
KO5	5.44859831542	57.0
OE2	5.03286184182	50.0
WT1	4.50456203548	39.0
WT2	5.06521135115	52.0
WT4	5.03057477775	47.0
KO7	4.80704853624	42.0
KO3	3.98430371999	34.0
WT6	4.88249562532	44.0
OE4	5.05146159484	50.0
KO9	4.87549067414	46.0
WT3	4.61625887002	41.0
KO1	5.02814880659	47.0
KO4	4.79747433711	42.0
WT5	4.56820731525	40.0
KO8	4.74573305739	44.0
OE6	5.29563715202	53.0
OE5	4.83286349261	41.0
WT7	4.97698572083	47.0
OE7	4.75602509786	44.0
WT9	4.63333863224	42.0
OE1	4.68170534862	43.0
OE8	5.01824269102	47.0
OE9	4.850693816	42.0
OE3	4.87244340202	44.0
