	shannon	observed_otus
KO6	6.35539617217	287.0
WT8	5.08467672802	231.0
KO2	6.10051875804	281.0
KO5	5.99519893491	278.0
OE2	5.73306064405	260.0
WT1	5.38884800946	267.0
WT2	5.9613074749	288.0
WT4	5.97680917494	297.0
KO7	5.92546577081	272.0
KO3	4.86429500981	237.0
WT6	5.85692826139	272.0
KO9	6.0585335351	275.0
WT3	6.01042566812	270.0
KO1	5.83856523528	279.0
KO4	5.99097522985	269.0
WT5	5.57512311767	251.0
KO8	5.85161979837	266.0
OE6	5.69035682413	240.0
OE5	5.87718337253	257.0
WT7	6.08958107834	271.0
OE7	5.6291811428	229.0
WT9	5.58394960826	252.0
OE1	5.91433301668	260.0
OE8	5.92889551014	248.0
OE9	5.85254010897	246.0
