	shannon	observed_otus
KO6	6.17104362425	199.0
WT8	4.99234982832	157.0
KO2	6.03536489518	208.0
KO5	6.00920826905	201.0
OE2	5.56098078109	176.0
WT1	5.40680797283	189.0
WT2	5.83796671788	210.0
WT4	5.98362475072	214.0
KO7	5.88094496873	188.0
KO3	4.57599986103	153.0
WT6	5.71262026946	190.0
OE4	5.67831328485	183.0
KO9	5.94963713785	186.0
WT3	5.97077434899	203.0
KO1	5.75492449821	190.0
KO4	5.78433908081	200.0
WT5	5.52958999806	172.0
KO8	5.68900820988	167.0
OE6	5.74221062191	178.0
OE5	5.85239216193	200.0
WT7	5.96637735432	203.0
OE7	5.529028987	165.0
WT9	5.39534821175	175.0
OE1	5.71336311179	170.0
OE8	5.78018444791	174.0
OE9	5.72889798171	175.0
OE3	5.46525381473	162.0
