	shannon	observed_otus
KO6	6.29317965041	295.0
WT8	5.08368121152	246.0
KO2	6.16292485893	286.0
KO5	6.13128980086	285.0
OE2	5.71539783636	260.0
WT1	5.40451981094	258.0
WT2	5.9696305544	297.0
WT4	5.99310422588	298.0
KO7	5.94803818835	279.0
KO3	4.91596670367	241.0
WT6	5.79659413797	260.0
KO9	5.99251403324	274.0
WT3	6.0263538997	283.0
KO1	5.85358439077	281.0
KO4	5.9461164876	283.0
WT5	5.61420809905	256.0
KO8	5.86267018706	263.0
OE6	5.73586420238	250.0
OE5	5.84253999062	256.0
WT7	6.08988663582	284.0
OE7	5.66806003467	243.0
WT9	5.56857223818	256.0
OE1	5.86635757627	252.0
OE8	5.91222253395	251.0
OE9	5.81616489633	261.0
