	shannon	observed_otus
KO6	6.27936742997	255.0
WT8	5.07766824532	207.0
KO2	6.10892819424	264.0
KO5	6.1002582215	254.0
OE2	5.71010910784	226.0
WT1	5.33428359618	232.0
WT2	5.99407435345	271.0
WT4	6.04074787474	275.0
KO7	5.98973477976	240.0
KO3	4.97490685065	208.0
WT6	5.82665599435	232.0
OE4	5.74002089595	236.0
KO9	6.00836689135	240.0
WT3	5.99353863586	250.0
KO1	5.86190765261	247.0
KO4	5.94920270484	238.0
WT5	5.59958866223	229.0
KO8	5.88385631867	228.0
OE6	5.65430674063	210.0
OE5	5.85304499105	232.0
WT7	6.00500516737	241.0
OE7	5.63296130656	221.0
WT9	5.43026090103	232.0
OE1	5.8266160631	219.0
OE8	5.86130392408	214.0
OE9	5.85983275306	218.0
OE3	5.51675948732	212.0
