	shannon	observed_otus
KO6	6.28190432769	216.0
WT8	4.99811084446	165.0
KO2	6.10420826921	214.0
KO5	5.9043898652	216.0
OE2	5.57016373201	176.0
WT1	5.41284969004	194.0
WT2	5.87066490319	212.0
WT4	5.97008100888	210.0
KO7	5.76278926815	187.0
KO3	4.75980743386	167.0
WT6	5.71819468977	202.0
OE4	5.63802079676	195.0
KO9	5.95281891457	199.0
WT3	5.80610871407	200.0
KO1	5.70882692738	200.0
KO4	5.8161714123	204.0
WT5	5.6238359041	190.0
KO8	5.80910205034	187.0
OE6	5.60171507699	170.0
OE5	5.82833845698	194.0
WT7	5.99073901552	207.0
OE7	5.60638238033	181.0
WT9	5.45867246445	193.0
OE1	5.77848911476	183.0
OE8	5.7842540247	183.0
OE9	5.74789280303	181.0
OE3	5.45991940373	179.0
