	shannon	observed_otus
KO6	6.24855364219	235.0
WT8	4.93986232977	170.0
KO2	6.03773199605	231.0
KO5	6.07705577776	233.0
OE2	5.69940769021	196.0
WT1	5.26388375666	199.0
WT2	5.84443968635	233.0
WT4	5.87757521148	226.0
KO7	5.92206052368	220.0
KO3	4.68645452203	174.0
WT6	5.79171108782	208.0
OE4	5.72719040498	214.0
KO9	6.00224803414	211.0
WT3	5.93198422649	220.0
KO1	5.66260052015	202.0
KO4	5.84255928268	206.0
WT5	5.67458218307	195.0
KO8	5.77790084741	199.0
OE6	5.64516536338	197.0
OE5	5.78324193805	198.0
WT7	6.05484642569	212.0
OE7	5.748161189	200.0
WT9	5.44103348496	198.0
OE1	5.82782251923	193.0
OE8	5.80642830908	198.0
OE9	5.83878646831	195.0
OE3	5.4290729104	177.0
