	shannon	observed_otus
KO6	6.09823102189	170.0
WT8	4.95118032294	133.0
KO2	5.98074938382	184.0
KO5	6.01061392913	171.0
OE2	5.43716673369	137.0
WT1	5.10239097031	147.0
WT2	5.66910383516	163.0
WT4	5.88827278738	172.0
KO7	5.63914348184	153.0
KO3	4.6127449653	119.0
WT6	5.46306387339	142.0
OE4	5.65737904787	151.0
KO9	5.97065557498	165.0
WT3	5.94282071288	179.0
KO1	5.5783193025	147.0
KO4	5.74201723241	150.0
WT5	5.44410797353	149.0
KO8	5.77087077796	155.0
OE6	5.51223266235	136.0
OE5	5.58910006011	151.0
WT7	5.79277647506	161.0
OE7	5.47847163097	127.0
WT9	5.3560562639	148.0
OE1	5.52767311897	140.0
OE8	5.68583354692	143.0
OE9	5.6117386112	138.0
OE3	5.38224593435	136.0
