	shannon	observed_otus
KO6	6.25095951749	287.0
WT8	5.02549363831	211.0
KO2	6.20334016142	288.0
KO5	6.10134619262	280.0
OE2	5.73578732414	258.0
WT1	5.44608624227	275.0
WT2	5.95042041262	292.0
WT4	5.89430523098	289.0
KO7	5.89733296731	263.0
KO3	4.86796807529	234.0
WT6	5.7428418203	251.0
KO9	6.05293250361	281.0
WT3	5.969543812	281.0
KO1	5.90621900906	261.0
KO4	5.98193266343	277.0
WT5	5.52870199803	241.0
KO8	5.90599091735	254.0
OE6	5.70355704364	235.0
OE5	5.85957985064	246.0
WT7	6.0787039096	265.0
OE7	5.70815460595	231.0
WT9	5.46137982373	248.0
OE1	5.86462571917	248.0
OE8	5.90895890102	246.0
OE9	5.83614436615	240.0
