	shannon	observed_otus
KO6	6.30502121342	270.0
WT8	5.10853396361	210.0
KO2	6.17611544279	263.0
KO5	6.0963599261	268.0
OE2	5.72583686634	249.0
WT1	5.43481569218	244.0
WT2	5.90192009839	258.0
WT4	5.95032699017	269.0
KO7	5.93113934066	239.0
KO3	4.79615887951	211.0
WT6	5.79110287577	244.0
OE4	5.75111672319	241.0
KO9	5.94625020241	240.0
WT3	5.95022516071	256.0
KO1	5.81983879107	251.0
KO4	5.86318915731	255.0
WT5	5.65624149249	235.0
KO8	5.84201942494	245.0
OE6	5.65981229877	213.0
OE5	5.77524766945	231.0
WT7	6.03598896578	249.0
OE7	5.71794049766	242.0
WT9	5.48236072303	239.0
OE1	5.83623607662	228.0
OE8	5.88933644013	238.0
OE9	5.84980868275	227.0
OE3	5.51858443379	218.0
