	shannon	observed_otus
KO6	6.1653580899	265.0
WT8	5.06426841371	227.0
KO2	6.05226383321	286.0
KO5	6.02010915207	263.0
OE2	5.70788342935	258.0
WT1	5.37051633419	265.0
WT2	6.01936792381	295.0
WT4	5.94373550242	299.0
KO7	5.93223864215	264.0
KO3	4.84130339896	248.0
WT6	5.78590315515	261.0
KO9	6.03978040497	271.0
WT3	6.02583064621	284.0
KO1	5.7845256535	258.0
KO4	5.90451226024	264.0
WT5	5.54551086649	242.0
KO8	5.91813282127	251.0
OE6	5.72958639826	244.0
OE5	5.83496687577	248.0
WT7	6.18489476714	281.0
OE7	5.62825607866	228.0
WT9	5.53994785667	263.0
OE1	5.88466970083	250.0
OE8	5.92364058632	250.0
OE9	5.85637394239	254.0
