	shannon	observed_otus
KO6	5.98740152261	146.0
WT8	4.83344939275	107.0
KO2	5.88512342549	150.0
KO5	5.92599259081	153.0
OE2	5.55799335752	129.0
WT1	5.08831829132	123.0
WT2	5.76594886498	150.0
WT4	5.64587630243	139.0
KO7	5.74028814129	138.0
KO3	4.49883445305	104.0
WT6	5.57792658816	133.0
OE4	5.50389160026	129.0
KO9	5.83256265928	142.0
WT3	5.87789466203	145.0
KO1	5.53717363139	133.0
KO4	5.8146950722	146.0
WT5	5.37558162021	126.0
KO8	5.55810957074	130.0
OE6	5.54193420533	124.0
OE5	5.60495431483	129.0
WT7	5.81254374816	135.0
OE7	5.60215287579	130.0
WT9	5.35126006726	127.0
OE1	5.52494800339	130.0
OE8	5.67525516364	131.0
OE9	5.60481926706	127.0
OE3	5.44057866532	129.0
