	shannon	observed_otus
KO6	6.28675375478	290.0
WT8	5.1105870596	236.0
KO2	6.15225911202	292.0
KO5	6.09884233609	293.0
OE2	5.72529164819	259.0
WT1	5.45126641763	270.0
WT2	5.99657062544	302.0
WT4	6.04540949693	311.0
KO7	5.90215286729	266.0
KO3	4.83262728067	230.0
WT6	5.67560606968	267.0
KO9	6.00498485331	281.0
WT3	5.95747916961	257.0
KO1	5.80809107324	267.0
KO4	5.9660710036	288.0
WT5	5.54062328278	243.0
KO8	5.89403028223	274.0
OE6	5.76709987505	242.0
OE5	5.78598903229	249.0
WT7	6.22496545285	297.0
OE7	5.60061192626	246.0
WT9	5.54342644996	270.0
OE1	5.87893789996	252.0
OE8	5.91150338859	249.0
OE9	5.84964122495	253.0
