	shannon	observed_otus
KO6	6.05633253636	218.0
WT8	4.91126604565	178.0
KO2	6.06702715814	225.0
KO5	6.1036147983	241.0
OE2	5.63336471092	206.0
WT1	5.25162806238	196.0
WT2	5.89070657096	230.0
WT4	5.94578262366	228.0
KO7	5.8726167864	213.0
KO3	4.84759811495	198.0
WT6	5.77599794187	216.0
OE4	5.73204070548	209.0
KO9	5.96700986594	212.0
WT3	5.84610164456	207.0
KO1	5.82161029588	213.0
KO4	5.82092936012	216.0
WT5	5.58973256927	213.0
KO8	5.83884683148	221.0
OE6	5.64945433781	191.0
OE5	5.72563430226	197.0
WT7	6.05825812966	217.0
OE7	5.67433875291	197.0
WT9	5.35491387429	192.0
OE1	5.75891529213	180.0
OE8	5.83848935011	191.0
OE9	5.67891055035	184.0
OE3	5.41248475367	183.0
