	shannon	observed_otus
KO6	5.21891944631	50.0
WT8	4.67417897146	42.0
KO2	4.93740416063	46.0
KO5	5.00823475487	46.0
OE2	5.03621736692	47.0
WT1	4.41971631557	43.0
WT2	4.92759885063	52.0
WT4	5.11476812767	51.0
KO7	4.93949966122	49.0
KO3	4.08185188779	39.0
WT6	5.16047087629	51.0
OE4	5.07127238011	49.0
KO9	5.05250191068	48.0
WT3	5.12356338078	47.0
KO1	5.03901046986	49.0
KO4	4.29651755565	34.0
WT5	4.92762710035	46.0
KO8	5.20597912998	52.0
OE6	4.67275841733	43.0
OE5	4.99449922008	50.0
WT7	5.02621000585	48.0
OE7	4.91533775047	46.0
WT9	4.37028821254	39.0
OE1	5.09843025496	48.0
OE8	5.05734057671	49.0
OE9	5.03463849732	47.0
OE3	4.78192600252	46.0
