	shannon	observed_otus
KO6	6.23395447708	260.0
WT8	4.95504348518	192.0
KO2	6.11180211999	247.0
KO5	6.07859928489	256.0
OE2	5.71083465302	221.0
WT1	5.40509204229	225.0
WT2	5.89460521317	255.0
WT4	5.88514409951	254.0
KO7	5.93360361374	236.0
KO3	4.77355139659	211.0
WT6	5.7119809563	229.0
OE4	5.72902487395	229.0
KO9	5.97730353716	238.0
WT3	5.98733123997	247.0
KO1	5.79164304608	228.0
KO4	5.88350767993	244.0
WT5	5.485282265	212.0
KO8	5.83237034158	237.0
OE6	5.63850448922	207.0
OE5	5.78725331914	219.0
WT7	6.04361911362	245.0
OE7	5.65158138443	220.0
WT9	5.42705657709	219.0
OE1	5.84324771625	223.0
OE8	5.91439361921	228.0
OE9	5.79863162457	213.0
OE3	5.52397833928	215.0
