	shannon	observed_otus
KO6	6.2815949913	275.0
WT8	4.9453833711	211.0
KO2	6.14233713021	274.0
KO5	5.95395848652	257.0
OE2	5.69933279105	241.0
WT1	5.35343228803	247.0
WT2	5.88049069869	271.0
WT4	5.96213873276	283.0
KO7	5.8979378322	248.0
KO3	4.93127622033	238.0
WT6	5.80008787965	253.0
KO9	6.01098695816	256.0
WT3	5.95235386674	267.0
KO1	5.84753440532	271.0
KO4	5.93488991514	262.0
WT5	5.57588382344	241.0
KO8	5.86141823699	241.0
OE6	5.7014382676	222.0
OE5	5.81011440543	240.0
WT7	6.1102345498	271.0
OE7	5.72084244754	239.0
WT9	5.46272086088	242.0
OE1	5.88782543797	244.0
OE8	5.94819174998	241.0
OE9	5.81082407929	234.0
