	shannon	observed_otus
KO6	6.21102978239	262.0
WT8	4.93984350009	206.0
KO2	6.12843465116	276.0
KO5	6.00409800955	248.0
OE2	5.68317173209	240.0
WT1	5.27506771742	246.0
WT2	5.88514429805	272.0
WT4	5.94631403853	272.0
KO7	5.98072606257	243.0
KO3	4.74608396839	223.0
WT6	5.68083627727	241.0
OE4	5.74059636975	245.0
KO9	6.02810694885	255.0
WT3	5.94761609878	260.0
KO1	5.91372987199	261.0
KO4	5.91821652794	248.0
WT5	5.67094039781	238.0
KO8	5.90968472288	255.0
OE6	5.70550836183	230.0
OE5	5.80842695823	236.0
WT7	6.09803542076	266.0
OE7	5.67432870857	226.0
WT9	5.53977691267	244.0
OE1	5.86848479775	242.0
OE8	5.90272946387	239.0
OE9	5.84480168691	236.0
OE3	5.51523864475	220.0
