	shannon	observed_otus
KO6	5.28140558615	70.0
WT8	4.46963918878	55.0
KO2	5.48198414462	81.0
KO5	5.64457836131	89.0
OE2	5.0303659782	65.0
WT1	4.6487338164	64.0
WT2	5.08708321947	76.0
WT4	5.4522041024	76.0
KO7	5.22530555346	68.0
KO3	4.54756647456	65.0
WT6	5.43789324952	74.0
OE4	4.89894802838	65.0
KO9	5.46171991033	75.0
WT3	5.37695614286	77.0
KO1	5.22724545039	71.0
KO4	5.26724225227	73.0
WT5	5.08946625328	64.0
KO8	5.50364092254	74.0
OE6	5.25364948536	72.0
OE5	5.21748755388	70.0
WT7	5.39377831708	71.0
OE7	5.14268171234	65.0
WT9	4.5214234156	58.0
OE1	5.22872394623	67.0
OE8	5.09418132483	65.0
OE9	5.20986594296	71.0
OE3	4.68355218873	55.0
