	shannon	observed_otus
KO6	5.29234178637	53.0
WT8	3.728052194	28.0
KO2	5.10521135115	48.0
KO5	5.27675484497	51.0
OE2	4.65265498111	41.0
WT1	4.29265339161	39.0
WT2	5.01317866597	50.0
WT4	4.96762875114	43.0
KO7	5.14429651935	50.0
KO3	4.05851630374	33.0
WT6	4.72607732116	40.0
OE4	4.87222274812	43.0
KO9	5.21463849732	51.0
WT3	5.0243143121	50.0
KO1	4.99062306445	49.0
KO4	5.01378632049	51.0
WT5	4.38257189371	38.0
KO8	4.68168298426	41.0
OE6	4.86823475487	43.0
OE5	5.11244340202	49.0
WT7	4.98156607138	46.0
OE7	4.80072919178	46.0
WT9	4.86821790735	43.0
OE1	5.03491765988	50.0
OE8	4.83004450034	42.0
OE9	4.99676543708	44.0
OE3	4.888088277	44.0
