	shannon	observed_otus
KO6	6.34136703665	237.0
WT8	5.08760476845	180.0
KO2	6.12771005006	231.0
KO5	6.03229095624	220.0
OE2	5.61357691938	197.0
WT1	5.46512700871	211.0
WT2	5.74097313387	209.0
WT4	5.89989132239	219.0
KO7	5.82981810612	214.0
KO3	4.72949865934	174.0
WT6	5.6912307919	211.0
OE4	5.68803428836	205.0
KO9	5.94955483417	227.0
WT3	6.0327476267	225.0
KO1	5.72173269605	202.0
KO4	5.85136117714	217.0
WT5	5.6111417038	197.0
KO8	5.88603170836	215.0
OE6	5.64814731421	186.0
OE5	5.76541715802	203.0
WT7	6.01311174494	213.0
OE7	5.6567116521	186.0
WT9	5.5903308996	219.0
OE1	5.78749644826	193.0
OE8	5.87287805941	204.0
OE9	5.70522994799	192.0
OE3	5.47562477026	179.0
