	shannon	observed_otus
KO6	6.31130832687	234.0
WT8	5.11216642499	175.0
KO2	6.11697165463	236.0
KO5	6.04702274964	230.0
OE2	5.59797298202	200.0
WT1	5.6082896509	237.0
WT2	5.84574299485	228.0
WT4	5.93858122413	246.0
KO7	5.93843204419	213.0
KO3	4.8979015976	196.0
WT6	5.78526570547	218.0
OE4	5.72304515037	213.0
KO9	6.02801725879	220.0
WT3	5.99134786901	227.0
KO1	5.75825499514	218.0
KO4	5.92605123606	237.0
WT5	5.55530587894	198.0
KO8	5.89683731663	211.0
OE6	5.72368425058	205.0
OE5	5.68580782973	196.0
WT7	6.07048203164	234.0
OE7	5.62239720425	201.0
WT9	5.53385260181	207.0
OE1	5.83133533086	204.0
OE8	5.88359840075	214.0
OE9	5.73353157752	198.0
OE3	5.46181618232	194.0
