	shannon	observed_otus
KO6	6.27244928237	294.0
WT8	5.058005683	231.0
KO2	6.13307021942	295.0
KO5	6.14942419754	290.0
OE2	5.72505315719	266.0
WT1	5.39215775285	260.0
WT2	5.99867688057	299.0
WT4	5.93448887898	291.0
KO7	5.88351918728	260.0
KO3	4.80210249492	228.0
WT6	5.78775258785	266.0
KO9	5.96740623759	255.0
WT3	5.99027533495	269.0
KO1	5.92019841839	281.0
KO4	5.98046880879	277.0
WT5	5.63600917703	259.0
KO8	5.91865663469	268.0
OE6	5.73515744997	239.0
OE5	5.83457725078	252.0
WT7	6.10044786482	264.0
OE7	5.6920484214	248.0
WT9	5.5467431392	268.0
OE1	5.90749625929	255.0
OE8	5.90773055686	246.0
OE9	5.84434031032	244.0
