	shannon	observed_otus
KO6	6.21360920246	248.0
WT8	4.94780065721	184.0
KO2	6.10508480573	256.0
KO5	6.08121724977	254.0
OE2	5.69127716209	227.0
WT1	5.37474642818	230.0
WT2	5.81047270341	247.0
WT4	5.86788910229	246.0
KO7	5.82168310142	233.0
KO3	4.79786734061	204.0
WT6	5.67837712345	233.0
OE4	5.70490768872	224.0
KO9	6.01016884442	212.0
WT3	5.92748468693	224.0
KO1	5.75149047235	226.0
KO4	5.91953867002	238.0
WT5	5.53706795809	218.0
KO8	5.69996531259	205.0
OE6	5.64730974283	210.0
OE5	5.76622936293	213.0
WT7	6.09597617936	251.0
OE7	5.63308205994	205.0
WT9	5.49143190515	218.0
OE1	5.79916516091	213.0
OE8	5.87989514255	215.0
OE9	5.79740070675	212.0
OE3	5.5087129429	209.0
