	shannon	observed_otus
KO6	6.04983234542	184.0
WT8	5.08317116502	155.0
KO2	6.08334176485	201.0
KO5	5.91032270778	181.0
OE2	5.54427960744	164.0
WT1	5.23213445975	174.0
WT2	5.67282213843	182.0
WT4	5.87902925695	187.0
KO7	5.86904936781	178.0
KO3	4.87662904221	152.0
WT6	5.52704161362	153.0
OE4	5.60991696046	167.0
KO9	5.91367440398	186.0
WT3	5.90709897685	181.0
KO1	5.7303979803	178.0
KO4	5.77238939759	178.0
WT5	5.36632306908	163.0
KO8	5.76001897847	169.0
OE6	5.59423873459	157.0
OE5	5.72743897138	170.0
WT7	6.00697989882	181.0
OE7	5.59185971097	150.0
WT9	5.35383398015	158.0
OE1	5.71261624106	166.0
OE8	5.90387165299	173.0
OE9	5.70243636292	164.0
OE3	5.38292092105	145.0
