	shannon	observed_otus
KO6	6.31442838681	256.0
WT8	4.99315074531	195.0
KO2	6.20648764964	264.0
KO5	6.07855215678	242.0
OE2	5.61461661014	213.0
WT1	5.52598045831	242.0
WT2	5.83640697109	246.0
WT4	5.75759242902	231.0
KO7	5.87156063542	235.0
KO3	4.63078447418	184.0
WT6	5.74645498591	225.0
OE4	5.69679756541	226.0
KO9	5.96889382927	228.0
WT3	6.00750361989	244.0
KO1	5.79407260586	235.0
KO4	5.90864855039	241.0
WT5	5.54115864689	215.0
KO8	5.93345525555	235.0
OE6	5.68519158109	195.0
OE5	5.79990978501	210.0
WT7	6.08850692899	255.0
OE7	5.6701801126	200.0
WT9	5.44729403028	222.0
OE1	5.87536690979	222.0
OE8	5.84100760333	209.0
OE9	5.8230305809	213.0
OE3	5.50761378354	207.0
