	shannon	observed_otus
KO6	6.1625330291	173.0
WT8	4.89211535198	136.0
KO2	5.97121623111	176.0
KO5	5.92712531923	165.0
OE2	5.67384192937	157.0
WT1	5.26571029781	163.0
WT2	5.71772218758	162.0
WT4	5.8396848551	171.0
KO7	5.72670495399	156.0
KO3	4.61961665242	122.0
WT6	5.45328181944	144.0
OE4	5.5673718774	144.0
KO9	5.78083486704	161.0
WT3	5.74237730371	147.0
KO1	5.53771212492	147.0
KO4	5.77470787734	163.0
WT5	5.5099195004	145.0
KO8	5.73732102067	146.0
OE6	5.48194392386	139.0
OE5	5.63686730855	146.0
WT7	5.82735340155	165.0
OE7	5.51761530377	139.0
WT9	5.42168050333	153.0
OE1	5.70492276427	144.0
OE8	5.73241866348	141.0
OE9	5.76876090117	150.0
OE3	5.33917416846	136.0
