	shannon	observed_otus
KO6	6.2303533538	226.0
WT8	5.13882299121	199.0
KO2	6.13514174683	240.0
KO5	6.03745409301	234.0
OE2	5.6243563145	203.0
WT1	5.32434477762	217.0
WT2	5.97399032126	256.0
WT4	6.04279605595	252.0
KO7	5.92771996735	227.0
KO3	4.77577134605	192.0
WT6	5.65813673585	211.0
OE4	5.72264555589	214.0
KO9	6.08183063325	239.0
WT3	5.98614756923	238.0
KO1	5.72749878606	229.0
KO4	5.86753300984	214.0
WT5	5.51180642174	201.0
KO8	5.74068718696	212.0
OE6	5.69890800961	202.0
OE5	5.7275180149	193.0
WT7	6.02021067508	237.0
OE7	5.57227754632	195.0
WT9	5.58928239311	219.0
OE1	5.82192054952	209.0
OE8	5.93044867478	216.0
OE9	5.82070775262	201.0
OE3	5.4410589478	191.0
