	shannon	observed_otus
KO6	6.21086661685	148.0
WT8	4.97767247495	106.0
KO2	5.8561801187	139.0
KO5	5.73157591826	130.0
OE2	5.48217670224	117.0
WT1	4.89746707402	114.0
WT2	5.80121458805	143.0
WT4	5.58032019199	128.0
KO7	5.49907052552	113.0
KO3	4.52805841349	93.0
WT6	5.56246841475	122.0
OE4	5.33238431929	110.0
KO9	5.63849370117	124.0
WT3	5.58418343292	124.0
KO1	5.4369365107	121.0
KO4	5.62239284784	124.0
WT5	5.40761080024	118.0
KO8	5.74593239181	132.0
OE6	5.47551160578	108.0
OE5	5.52370790125	114.0
WT7	5.65922056585	126.0
OE7	5.4650939049	113.0
WT9	5.41813615753	116.0
OE1	5.46984545065	107.0
OE8	5.57584011453	119.0
OE9	5.55725175571	112.0
OE3	5.10270429844	103.0
