	shannon	observed_otus
KO6	6.0282258825	131.0
WT8	4.70511877451	87.0
KO2	5.56432185671	104.0
KO5	5.71112138929	113.0
OE2	5.44664988722	108.0
WT1	4.88054638594	97.0
WT2	5.48806054457	109.0
WT4	5.67350679754	116.0
KO7	5.39510801459	105.0
KO3	4.18719129186	76.0
WT6	5.49145593711	103.0
OE4	5.28714736998	102.0
KO9	5.61754698631	106.0
WT3	5.57697797769	108.0
KO1	5.26124350759	99.0
KO4	5.30368585713	98.0
WT5	5.07989140853	90.0
KO8	5.34231344639	98.0
OE6	5.3444939518	107.0
OE5	5.42863768659	105.0
WT7	5.71421581806	107.0
OE7	5.33680060357	97.0
WT9	4.96764279783	96.0
OE1	5.53152297857	107.0
OE8	5.45845828676	96.0
OE9	5.50637199602	107.0
OE3	5.23544906478	97.0
