	shannon	observed_otus
KO6	5.97845581878	151.0
WT8	4.90990088781	125.0
KO2	5.91662393476	155.0
KO5	5.71631489371	137.0
OE2	5.38098354507	124.0
WT1	5.24781456236	137.0
WT2	5.67522435932	153.0
WT4	5.60837506997	159.0
KO7	5.77956338634	154.0
KO3	4.7160885099	120.0
WT6	5.53008375501	138.0
OE4	5.63192426342	139.0
KO9	5.71707753782	146.0
WT3	5.81755017687	151.0
KO1	5.47380414905	147.0
KO4	5.57579379008	137.0
WT5	5.3134578112	129.0
KO8	5.50258151243	142.0
OE6	5.50089919513	128.0
OE5	5.70890550074	148.0
WT7	5.9114512134	157.0
OE7	5.48143413909	127.0
WT9	5.40020190266	134.0
OE1	5.75945083475	143.0
OE8	5.699095604	133.0
OE9	5.64707428816	133.0
OE3	5.27660457123	125.0
