	shannon	observed_otus
KO6	6.27107227812	270.0
WT8	5.13865635695	218.0
KO2	6.17901774536	273.0
KO5	6.06912065912	271.0
OE2	5.69157693781	232.0
WT1	5.35922003747	228.0
WT2	5.84633492607	258.0
WT4	6.08576411851	283.0
KO7	5.79244484442	233.0
KO3	4.89113098762	209.0
WT6	5.72526415247	240.0
OE4	5.71182371093	234.0
KO9	5.96775868803	239.0
WT3	5.94885100199	247.0
KO1	5.82013919617	249.0
KO4	5.89328435799	256.0
WT5	5.64699564169	242.0
KO8	5.88115327024	227.0
OE6	5.58576433463	205.0
OE5	5.82633627309	226.0
WT7	6.13457939787	269.0
OE7	5.65175269519	214.0
WT9	5.48226482433	236.0
OE1	5.80339229255	224.0
OE8	5.87757038136	222.0
OE9	5.81176820998	225.0
OE3	5.50383311012	211.0
