	shannon	observed_otus
KO6	6.07170397192	162.0
WT8	4.78402469741	126.0
KO2	5.93797755495	166.0
KO5	5.90146075088	156.0
OE2	5.55581024676	144.0
WT1	5.08341582115	147.0
WT2	5.77108696328	161.0
WT4	5.81416577449	176.0
KO7	5.69502271861	159.0
KO3	4.74785610236	135.0
WT6	5.49171069379	140.0
OE4	5.47510391817	144.0
KO9	5.83587431269	161.0
WT3	5.76157784866	167.0
KO1	5.55582281883	158.0
KO4	5.74521395359	161.0
WT5	5.45844153821	141.0
KO8	5.73046993048	148.0
OE6	5.53115358941	139.0
OE5	5.56176363777	148.0
WT7	5.83345267962	159.0
OE7	5.55013802786	144.0
WT9	5.36489334529	145.0
OE1	5.59368683043	137.0
OE8	5.77422642748	151.0
OE9	5.68178073637	148.0
OE3	5.39428165747	140.0
