	shannon	observed_otus
KO6	5.80816262887	84.0
WT8	4.45894609119	55.0
KO2	5.36177251636	78.0
KO5	5.4881101026	83.0
OE2	5.24643906701	70.0
WT1	4.98883339556	71.0
WT2	4.99247044242	72.0
WT4	5.82189044167	96.0
KO7	5.50596640413	79.0
KO3	4.36724667139	55.0
WT6	5.22454886004	68.0
OE4	5.30141608307	73.0
KO9	5.32102257793	74.0
WT3	5.37296674452	72.0
KO1	5.22512822653	76.0
KO4	5.37386476667	74.0
WT5	4.9064293664	62.0
KO8	5.44853279848	83.0
OE6	5.27738070411	72.0
OE5	5.16342825472	63.0
WT7	5.618175286	80.0
OE7	4.76418288037	61.0
WT9	5.10453554544	71.0
OE1	5.42315109194	77.0
OE8	5.20228828622	65.0
OE9	5.32454024551	74.0
OE3	4.99652387358	65.0
