	shannon	observed_otus
KO6	6.15965116617	232.0
WT8	5.10846454778	196.0
KO2	6.14487998662	248.0
KO5	6.10983612708	238.0
OE2	5.7044564659	210.0
WT1	5.33665410548	216.0
WT2	5.9143590285	250.0
WT4	5.89144731808	242.0
KO7	6.00344807639	228.0
KO3	4.8457170686	207.0
WT6	5.74001480273	225.0
OE4	5.67584948782	223.0
KO9	5.94370132753	219.0
WT3	5.946541511	242.0
KO1	5.81394701153	228.0
KO4	5.78652601248	233.0
WT5	5.52978882618	212.0
KO8	5.82695247977	229.0
OE6	5.62806241151	200.0
OE5	5.86657616227	215.0
WT7	6.07945735308	243.0
OE7	5.69126700594	201.0
WT9	5.43683190838	214.0
OE1	5.80147301496	211.0
OE8	5.85085514314	210.0
OE9	5.78533496669	207.0
OE3	5.50280099461	201.0
