	shannon	observed_otus
KO6	6.28818457268	221.0
WT8	4.93406362144	166.0
KO2	6.12126076016	230.0
KO5	5.90542553322	212.0
OE2	5.6107274002	186.0
WT1	5.3016856436	195.0
WT2	5.83354254574	219.0
WT4	5.98001863445	229.0
KO7	5.85644147847	207.0
KO3	4.78740382236	179.0
WT6	5.57068994178	190.0
OE4	5.67116974411	196.0
KO9	5.89805860186	207.0
WT3	5.99273548379	223.0
KO1	5.69221088331	202.0
KO4	5.8421943827	211.0
WT5	5.4947299739	186.0
KO8	5.8340248901	199.0
OE6	5.75520146122	195.0
OE5	5.72757872405	190.0
WT7	6.12955054286	220.0
OE7	5.61804240906	180.0
WT9	5.52299415154	191.0
OE1	5.74812241532	192.0
OE8	5.86568326629	188.0
OE9	5.80660763768	191.0
OE3	5.54155355811	189.0
