	shannon	observed_otus
KO6	6.1501021312	210.0
WT8	4.97895853545	156.0
KO2	6.06116108715	201.0
KO5	6.01133487604	208.0
OE2	5.67531223328	184.0
WT1	5.31433228929	192.0
WT2	5.905711705	203.0
WT4	5.8274461177	213.0
KO7	5.92082370197	187.0
KO3	4.62214023508	156.0
WT6	5.68536314036	188.0
OE4	5.6363252799	180.0
KO9	6.01315999921	182.0
WT3	5.92649469958	206.0
KO1	5.74030092999	190.0
KO4	5.90266904525	188.0
WT5	5.3747806036	165.0
KO8	5.75767976741	180.0
OE6	5.71312205217	176.0
OE5	5.73353197605	182.0
WT7	6.0077994597	200.0
OE7	5.52879256576	165.0
WT9	5.29162243365	173.0
OE1	5.78337365764	174.0
OE8	5.85736689248	176.0
OE9	5.81470510086	186.0
OE3	5.43225358826	166.0
