	shannon	observed_otus
KO6	6.19602197831	202.0
WT8	4.97196212601	165.0
KO2	6.0893576836	209.0
KO5	6.01454660112	215.0
OE2	5.59347067795	184.0
WT1	5.20913901841	191.0
WT2	5.90971832432	223.0
WT4	5.96748396556	222.0
KO7	5.79335194572	199.0
KO3	4.78695101172	168.0
WT6	5.6653340681	195.0
OE4	5.69144469949	187.0
KO9	5.93307384355	191.0
WT3	5.94205486962	220.0
KO1	5.64337493438	190.0
KO4	5.74427329664	196.0
WT5	5.43843869537	168.0
KO8	5.81697150188	192.0
OE6	5.55760551985	173.0
OE5	5.73153299995	180.0
WT7	6.01277577538	202.0
OE7	5.54489932008	165.0
WT9	5.43965265406	196.0
OE1	5.8357069613	187.0
OE8	5.85768507621	188.0
OE9	5.78814557135	185.0
OE3	5.44079501647	171.0
