	shannon	observed_otus
KO6	6.31787869551	298.0
WT8	5.02232982188	231.0
KO2	6.13278504814	302.0
KO5	6.03832901268	282.0
OE2	5.74319654081	270.0
WT1	5.34158093582	264.0
WT2	5.94551828651	297.0
WT4	5.98199877137	296.0
KO7	6.04659225179	292.0
KO3	4.77534800925	242.0
WT6	5.73266580332	273.0
KO9	5.94711640787	267.0
WT3	6.03727862384	290.0
KO1	5.77025692113	264.0
KO4	5.94852582947	277.0
WT5	5.60884945276	249.0
KO8	5.85522457363	262.0
OE6	5.77348548163	246.0
OE5	5.85785898985	261.0
WT7	6.19228190841	301.0
OE7	5.71199963983	249.0
WT9	5.54623919832	260.0
OE1	5.8488983744	255.0
OE8	5.9209728816	258.0
OE9	5.84235477815	251.0
