	shannon	observed_otus
KO6	5.74590210505	115.0
WT8	4.78553993459	88.0
KO2	5.98243534593	124.0
KO5	5.92782315895	119.0
OE2	5.14158863744	93.0
WT1	5.09207048343	108.0
WT2	5.7565921262	131.0
WT4	5.7600605696	121.0
KO7	5.40020068485	101.0
KO3	4.41025705979	82.0
WT6	5.28435474342	99.0
OE4	5.45849726711	105.0
KO9	5.70124000623	106.0
WT3	5.71736503085	119.0
KO1	5.54817087363	120.0
KO4	5.55025969061	107.0
WT5	5.21869084726	98.0
KO8	5.51583508648	110.0
OE6	5.49644464213	106.0
OE5	5.33611810952	100.0
WT7	5.67805105046	113.0
OE7	5.41274869582	105.0
WT9	5.11933786104	92.0
OE1	5.66301431018	111.0
OE8	5.55195332706	106.0
OE9	5.38164531124	98.0
OE3	5.26047433922	99.0
