	shannon	observed_otus
KO6	6.23966116198	225.0
WT8	5.10705588985	194.0
KO2	6.10931623701	238.0
KO5	6.05316569948	225.0
OE2	5.6675526889	208.0
WT1	5.35815980694	218.0
WT2	5.84491677825	227.0
WT4	5.94925287205	248.0
KO7	5.77955287429	197.0
KO3	4.82026740111	179.0
WT6	5.74995298746	216.0
OE4	5.72262517296	214.0
KO9	5.96862144292	237.0
WT3	5.98641675144	226.0
KO1	5.79274873001	225.0
KO4	5.91127390771	214.0
WT5	5.53308011888	197.0
KO8	5.83625063935	207.0
OE6	5.5552664151	188.0
OE5	5.7217367195	202.0
WT7	6.05995613916	231.0
OE7	5.69033504655	196.0
WT9	5.36700065748	207.0
OE1	5.8376699369	198.0
OE8	5.93002003536	214.0
OE9	5.86486988436	206.0
OE3	5.49530908071	190.0
